,parent,left_child,right_child,distance,size
4727,10525,1908.0,3434.0,15.747311088174534,2.0
4728,10526,973.0,932.0,15.748996279851177,2.0
4729,10527,10523.0,2290.0,15.75103782837364,4203.0
4730,10528,10527.0,1144.0,15.76036040661319,4204.0
4731,10529,10528.0,977.0,15.761919385082331,4205.0
4732,10530,3678.0,3468.0,15.763251232371818,2.0
4733,10531,10529.0,3258.0,15.765359596562387,4206.0
4734,10532,10531.0,1671.0,15.765436481215392,4207.0
4735,10533,10532.0,10144.0,15.76583902293478,4215.0
4736,10534,10376.0,10307.0,15.772174900350485,8.0
4737,10535,10533.0,2954.0,15.773500127039053,4216.0
4738,10536,10535.0,2686.0,15.773886339289112,4217.0
4739,10537,10536.0,10400.0,15.774376891362111,4223.0
4740,10538,10537.0,3845.0,15.775143694196126,4224.0
4741,10539,10538.0,9141.0,15.776200363791304,4226.0
4742,10540,10539.0,9103.0,15.777185817010572,4228.0
4743,10541,2792.0,2742.0,15.777664379508181,2.0
4744,10542,10540.0,1846.0,15.779716805913516,4229.0
4745,10543,10542.0,367.0,15.780333999713442,4230.0
4746,10544,10543.0,9645.0,15.782069301610134,4233.0
4747,10545,10544.0,3570.0,15.784585776730047,4234.0
4748,10546,10545.0,3864.0,15.789630023506666,4235.0
4749,10547,10546.0,1777.0,15.789853936589846,4236.0
4750,10548,10534.0,10206.0,15.793294699931439,14.0
4751,10549,10547.0,2133.0,15.79531210184592,4237.0
4752,10550,10549.0,10241.0,15.796184488071733,4246.0
4753,10551,10550.0,909.0,15.804778459937769,4247.0
4754,10552,10504.0,8421.0,15.809190071565695,49.0
4755,10553,2381.0,2589.0,15.811156129760521,2.0
4756,10554,10552.0,3578.0,15.813132628629697,50.0
4757,10555,10551.0,3165.0,15.817329483923503,4248.0
4758,10556,10555.0,3222.0,15.819155078528265,4249.0
4759,10557,8651.0,10554.0,15.819574753631075,54.0
4760,10558,3512.0,3381.0,15.823089357844447,2.0
4761,10559,10556.0,2852.0,15.825643417826642,4250.0
4762,10560,10517.0,1096.0,15.827319238456347,11.0
4763,10561,10548.0,10088.0,15.828677297351517,21.0
4764,10562,10561.0,1832.0,15.829303473055965,22.0
4765,10563,10557.0,1545.0,15.837527620921515,55.0
4766,10564,10559.0,2682.0,15.847278901986574,4251.0
4767,10565,10564.0,1694.0,15.847501403404538,4252.0
4768,10566,10565.0,10487.0,15.849045641463793,4257.0
4769,10567,10566.0,2299.0,15.852450827723656,4258.0
4770,10568,10567.0,1822.0,15.85297135498505,4259.0
4771,10569,10568.0,3795.0,15.858583834746804,4260.0
4772,10570,1293.0,3386.0,15.861575124604233,2.0
4773,10571,10181.0,10031.0,15.863331628046273,10.0
4774,10572,10569.0,2787.0,15.867974339680961,4261.0
4775,10573,10572.0,3626.0,15.870014484132627,4262.0
4776,10574,3056.0,1297.0,15.870052919581791,2.0
4777,10575,10573.0,1861.0,15.87096347608548,4263.0
4778,10576,2198.0,3236.0,15.871989464646166,2.0
4779,10577,1538.0,10339.0,15.874111006750837,4.0
4780,10578,10575.0,3541.0,15.876919284785933,4264.0
4781,10579,10396.0,10560.0,15.877810665853277,20.0
4782,10580,10562.0,7946.0,15.88318903496928,25.0
4783,10581,10578.0,10506.0,15.885503307528797,4266.0
4784,10582,10581.0,10436.0,15.88806720654727,4271.0
4785,10583,10582.0,3452.0,15.889283801472812,4272.0
4786,10584,10583.0,2848.0,15.88974154703045,4273.0
4787,10585,10584.0,10360.0,15.890432968170094,4276.0
4788,10586,10585.0,259.0,15.894953754911505,4277.0
4789,10587,10516.0,7971.0,15.896034625113872,10.0
4790,10588,10586.0,3175.0,15.900935249083076,4278.0
4791,10589,10588.0,1114.0,15.901361836726881,4279.0
4792,10590,1997.0,1993.0,15.907189484650784,2.0
4793,10591,10589.0,2832.0,15.90909615114308,4280.0
4794,10592,10591.0,1505.0,15.915848419157351,4281.0
4795,10593,10592.0,1797.0,15.915860660814495,4282.0
4796,10594,10593.0,2285.0,15.917777028774733,4283.0
4797,10595,10286.0,8593.0,15.918954158202906,5.0
4798,10596,10169.0,1338.0,15.919233241653753,4.0
4799,10597,10594.0,2503.0,15.925652879942428,4284.0
4800,10598,10597.0,2046.0,15.925653130153673,4285.0
4801,10599,10598.0,10308.0,15.926780623156333,4287.0
4802,10600,10599.0,2732.0,15.929741071297912,4288.0
4803,10601,10600.0,9837.0,15.932910415323265,4290.0
4804,10602,10601.0,3227.0,15.933775913599368,4291.0
4805,10603,10602.0,8805.0,15.938065940121376,4293.0
4806,10604,3530.0,1934.0,15.941869395278788,2.0
4807,10605,10603.0,1372.0,15.942492700845438,4294.0
4808,10606,10580.0,9911.0,15.94492005311573,27.0
4809,10607,10249.0,1243.0,15.945816351478777,4.0
4810,10608,2777.0,2993.0,15.946362928217678,2.0
4811,10609,1937.0,1833.0,15.948240271616406,2.0
4812,10610,2835.0,10325.0,15.950032983375987,4.0
4813,10611,10182.0,10080.0,15.954622503227649,4.0
4814,10612,10605.0,1433.0,15.956169860942769,4295.0
4815,10613,10612.0,9818.0,15.958949787521977,4297.0
4816,10614,10613.0,10458.0,15.963064070876335,4322.0
4817,10615,2074.0,2475.0,15.96837936506155,2.0
4818,10616,9211.0,2291.0,15.968593767015934,3.0
4819,10617,2466.0,2369.0,15.973805536130456,2.0
4820,10618,10177.0,2769.0,15.978224942800995,8.0
4821,10619,10614.0,10316.0,15.98493260505994,4325.0
4822,10620,10619.0,3046.0,15.993560830328567,4326.0
4823,10621,9883.0,979.0,15.9955263550508,5.0
4824,10622,10620.0,3573.0,15.996069642634215,4327.0
4825,10623,10622.0,10576.0,15.996195575911154,4329.0
4826,10624,10623.0,10421.0,15.996202631019944,4331.0
4827,10625,10563.0,1882.0,15.997392596615507,56.0
4828,10626,10624.0,2380.0,15.998122990024374,4332.0
4829,10627,10626.0,2920.0,15.99884745485838,4333.0
4830,10628,10627.0,9757.0,15.99912229893356,4335.0
4831,10629,1213.0,1649.0,16.007716717620177,2.0
4832,10630,10606.0,1221.0,16.0094353042306,28.0
4833,10631,10628.0,3449.0,16.01842357022892,4336.0
4834,10632,1296.0,1693.0,16.0187749581183,2.0
4835,10633,10276.0,2225.0,16.019146398056634,4.0
4836,10634,10625.0,10571.0,16.022650834198252,66.0
4837,10635,2086.0,3833.0,16.028778151757095,2.0
4838,10636,1097.0,1027.0,16.02990757371362,2.0
4839,10637,10631.0,1639.0,16.033914628604506,4337.0
4840,10638,976.0,1284.0,16.035081977994583,2.0
4841,10639,10637.0,3211.0,16.03726526291159,4338.0
4842,10640,10639.0,10574.0,16.03856149836331,4340.0
4843,10641,10640.0,2913.0,16.04585177306565,4341.0
4844,10642,8447.0,11.0,16.047258281707055,3.0
4845,10643,10641.0,10002.0,16.04967903071377,4365.0
4846,10644,10643.0,3802.0,16.053911258244657,4366.0
4847,10645,10644.0,10329.0,16.056810980270473,4368.0
4848,10646,10645.0,10201.0,16.057316204232666,4374.0
4849,10647,10646.0,2538.0,16.06330361140089,4375.0
4850,10648,10647.0,1658.0,16.065083875181653,4376.0
4851,10649,10648.0,3242.0,16.068116206034997,4377.0
4852,10650,10649.0,1158.0,16.07006780603703,4378.0
4853,10651,10650.0,1958.0,16.071662351296034,4379.0
4854,10652,10651.0,3231.0,16.07888249148239,4380.0
4855,10653,10652.0,3024.0,16.079897108943076,4381.0
4856,10654,10653.0,2998.0,16.08017892073489,4382.0
4857,10655,9496.0,2138.0,16.081229589371045,3.0
4858,10656,10654.0,2480.0,16.082272434484505,4383.0
4859,10657,10656.0,5414.0,16.089017442742048,4384.0
4860,10658,10657.0,3365.0,16.096407759513472,4385.0
4861,10659,10658.0,1651.0,16.09677637125022,4386.0
4862,10660,10659.0,1125.0,16.09722770890658,4387.0
4863,10661,10228.0,1291.0,16.099220055812683,6.0
4864,10662,1200.0,1661.0,16.101566337974226,2.0
4865,10663,10660.0,9958.0,16.106566604552487,4389.0
4866,10664,1184.0,9392.0,16.111176569793024,3.0
4867,10665,10655.0,3780.0,16.114233935815715,4.0
4868,10666,10663.0,10025.0,16.11454776721476,4392.0
4869,10667,10666.0,1491.0,16.116474962566596,4393.0
4870,10668,1610.0,9970.0,16.118977093409406,3.0
4871,10669,8706.0,3536.0,16.11899274936955,3.0
4872,10670,10667.0,1364.0,16.12412665516074,4394.0
4873,10671,10670.0,10607.0,16.124725411443592,4398.0
4874,10672,1393.0,10629.0,16.12664175276581,3.0
4875,10673,10587.0,9937.0,16.126984054545293,15.0
4876,10674,10671.0,9978.0,16.129365590286966,4400.0
4877,10675,2585.0,2905.0,16.13677079330583,2.0
4878,10676,3636.0,2128.0,16.13710289593996,2.0
4879,10677,10634.0,10519.0,16.141796671697158,68.0
4880,10678,10674.0,1614.0,16.142352388411936,4401.0
4881,10679,10678.0,1057.0,16.14376817323126,4402.0
4882,10680,10608.0,10393.0,16.144586701649516,4.0
4883,10681,10679.0,10665.0,16.150349490936158,4406.0
4884,10682,10493.0,10231.0,16.150792429056562,10.0
4885,10683,10611.0,3641.0,16.150900157335716,5.0
4886,10684,10681.0,3516.0,16.152484992331374,4407.0
4887,10685,10677.0,2267.0,16.15740455631349,69.0
4888,10686,10274.0,6629.0,16.15755633598991,4.0
4889,10687,10684.0,2645.0,16.16986334474496,4408.0
4890,10688,10687.0,10579.0,16.17296027107069,4428.0
4891,10689,10688.0,3683.0,16.174032827805714,4429.0
4892,10690,10680.0,2729.0,16.17515697296678,5.0
4893,10691,10689.0,2751.0,16.1769992602089,4430.0
4894,10692,10691.0,3849.0,16.17841601140265,4431.0
4895,10693,1641.0,10334.0,16.179975751244292,3.0
4896,10694,10692.0,3145.0,16.18302299586762,4432.0
4897,10695,10685.0,9638.0,16.18413918450173,71.0
4898,10696,10694.0,3156.0,16.187429005160283,4433.0
4899,10697,10696.0,974.0,16.187695726909084,4434.0
4900,10698,10695.0,10693.0,16.190795123165454,74.0
4901,10699,1867.0,10443.0,16.19246997089803,5.0
4902,10700,10697.0,9302.0,16.193576963650436,4437.0
4903,10701,1926.0,1484.0,16.194501492180265,2.0
4904,10702,10700.0,1994.0,16.19753112574706,4438.0
4905,10703,2118.0,2723.0,16.20064171275977,2.0
4906,10704,9868.0,9298.0,16.203375238019177,6.0
4907,10705,10702.0,1995.0,16.204613000320382,4439.0
4908,10706,10690.0,10309.0,16.20810565565005,7.0
4909,10707,10705.0,10455.0,16.20935444447397,4443.0
4910,10708,10707.0,10668.0,16.212280006246917,4446.0
4911,10709,9191.0,2252.0,16.212765713380335,3.0
4912,10710,10708.0,2706.0,16.2165391196948,4447.0
4913,10711,10710.0,3326.0,16.220567658643326,4448.0
4914,10712,10711.0,3564.0,16.22341495826759,4449.0
4915,10713,10712.0,3426.0,16.233799680560224,4450.0
4916,10714,10422.0,2287.0,16.234219730791047,3.0
4917,10715,10713.0,2619.0,16.23642103599225,4451.0
4918,10716,10715.0,3593.0,16.237772073909625,4452.0
4919,10717,10477.0,2972.0,16.239674505000092,7.0
4920,10718,10716.0,3293.0,16.245086165312042,4453.0
4921,10719,10718.0,1730.0,16.246523710425123,4454.0
4922,10720,10719.0,3583.0,16.246731935132747,4455.0
4923,10721,10720.0,2565.0,16.24906576004243,4456.0
4924,10722,10721.0,1635.0,16.252572279482436,4457.0
4925,10723,10722.0,10675.0,16.252848537069948,4459.0
4926,10724,10723.0,1773.0,16.252876302914256,4460.0
4927,10725,10298.0,1461.0,16.25824258990418,3.0
4928,10726,10724.0,198.0,16.263778934254994,4461.0
4929,10727,10726.0,3149.0,16.268460008641227,4462.0
4930,10728,10727.0,2366.0,16.26923783763977,4463.0
4931,10729,10728.0,9750.0,16.272362390572244,4465.0
4932,10730,10729.0,1611.0,16.27630757676964,4466.0
4933,10731,10730.0,1277.0,16.276624105986397,4467.0
4934,10732,10731.0,3851.0,16.280471371648794,4468.0
4935,10733,10732.0,10213.0,16.281698774870097,4471.0
4936,10734,10733.0,8794.0,16.281898967552756,4473.0
4937,10735,1081.0,3825.0,16.282547633145914,2.0
4938,10736,10734.0,7493.0,16.283573303279308,4475.0
4939,10737,10736.0,3049.0,16.285151983501265,4476.0
4940,10738,10737.0,2574.0,16.287208262608146,4477.0
4941,10739,10738.0,1414.0,16.288658582254502,4478.0
4942,10740,2582.0,2623.0,16.28866322617266,2.0
4943,10741,9276.0,10336.0,16.293643198997312,8.0
4944,10742,10739.0,9428.0,16.302644799017617,4481.0
4945,10743,10742.0,10530.0,16.30494827373246,4483.0
4946,10744,1031.0,3070.0,16.305685663390957,2.0
4947,10745,2182.0,2122.0,16.30573438937385,2.0
4948,10746,10743.0,2771.0,16.30876473249318,4484.0
4949,10747,10746.0,3126.0,16.313873656905738,4485.0
4950,10748,10747.0,3032.0,16.314519034112433,4486.0
4951,10749,10748.0,2856.0,16.315073257327903,4487.0
4952,10750,10749.0,2003.0,16.315337724899862,4488.0
4953,10751,10750.0,10630.0,16.316241270829284,4516.0
4954,10752,10751.0,1769.0,16.319173190172112,4517.0
4955,10753,10752.0,961.0,16.321626097103717,4518.0
4956,10754,10753.0,2047.0,16.32246477164843,4519.0
4957,10755,3721.0,1464.0,16.32428013044815,2.0
4958,10756,10754.0,3349.0,16.326566827770314,4520.0
4959,10757,10756.0,2547.0,16.328035512049695,4521.0
4960,10758,10757.0,10683.0,16.329116038013034,4526.0
4961,10759,1968.0,2384.0,16.329862267469835,2.0
4962,10760,10758.0,10263.0,16.330946684645944,4533.0
4963,10761,10760.0,2917.0,16.338470559159674,4534.0
4964,10762,10761.0,10672.0,16.3524096157425,4537.0
4965,10763,10673.0,10553.0,16.35387272822755,17.0
4966,10764,10762.0,2447.0,16.354094001142542,4538.0
4967,10765,10764.0,2382.0,16.360312945506344,4539.0
4968,10766,10698.0,1076.0,16.366913233177804,75.0
4969,10767,10765.0,2548.0,16.373331840047886,4540.0
4970,10768,10767.0,10194.0,16.37568289363459,4545.0
4971,10769,10768.0,2237.0,16.38405401279441,4546.0
4972,10770,10766.0,10136.0,16.392041059024898,77.0
4973,10771,10769.0,2453.0,16.393055196038055,4547.0
4974,10772,10354.0,10609.0,16.394950321201776,4.0
4975,10773,10771.0,5544.0,16.395365707094335,4548.0
4976,10774,10773.0,2923.0,16.395643397177615,4549.0
4977,10775,10774.0,1663.0,16.397436233576844,4550.0
4978,10776,10717.0,8801.0,16.397585708418696,9.0
4979,10777,10775.0,10577.0,16.398594001893283,4554.0
4980,10778,10777.0,10418.0,16.39898282103132,4556.0
4981,10779,10778.0,953.0,16.399005188760118,4557.0
4982,10780,10779.0,2049.0,16.399327246406806,4558.0
4983,10781,10780.0,9551.0,16.40212147047328,4560.0
4984,10782,10781.0,2383.0,16.40859073868957,4561.0
4985,10783,10782.0,2154.0,16.40892703317307,4562.0
4986,10784,10783.0,1883.0,16.425519337046296,4563.0
4987,10785,9884.0,2011.0,16.430636655843777,3.0
4988,10786,10784.0,10776.0,16.432531481463393,4572.0
4989,10787,10786.0,3413.0,16.436499125647103,4573.0
4990,10788,10787.0,3548.0,16.449221243327354,4574.0
4991,10789,10788.0,1552.0,16.452166440853972,4575.0
4992,10790,10789.0,10616.0,16.45577527840943,4578.0
4993,10791,2221.0,2422.0,16.460110148576735,2.0
4994,10792,10790.0,10604.0,16.46403995809709,4580.0
4995,10793,2555.0,10664.0,16.465188274439424,4.0
4996,10794,10792.0,1118.0,16.468061080383755,4581.0
4997,10795,1806.0,3281.0,16.46962896577544,2.0
4998,10796,10794.0,8885.0,16.472883054134524,4583.0
4999,10797,10796.0,1798.0,16.475602647841292,4584.0
5000,10798,10541.0,10524.0,16.475959766806668,12.0
5001,10799,2179.0,1431.0,16.484194101933344,2.0
5002,10800,10797.0,2050.0,16.490147608037507,4585.0
5003,10801,10800.0,1323.0,16.49186991472483,4586.0
5004,10802,10289.0,10699.0,16.492069024746176,10.0
5005,10803,10801.0,10791.0,16.497586024250463,4588.0
5006,10804,3817.0,10735.0,16.50565647244845,3.0
5007,10805,10501.0,2174.0,16.50569301728618,7.0
5008,10806,10337.0,3517.0,16.506877885015655,4.0
5009,10807,10803.0,1198.0,16.51036334558135,4589.0
5010,10808,10807.0,10804.0,16.51072887120996,4592.0
5011,10809,3524.0,1919.0,16.514982677215283,2.0
5012,10810,10770.0,10460.0,16.51755117153559,81.0
5013,10811,10808.0,1389.0,16.521869065263168,4593.0
5014,10812,10811.0,10701.0,16.52199371970438,4595.0
5015,10813,3004.0,3630.0,16.528791093820843,2.0
5016,10814,1739.0,3422.0,16.532524997443012,2.0
5017,10815,10806.0,3708.0,16.534192587878465,5.0
5018,10816,10812.0,1175.0,16.53829831769117,4596.0
5019,10817,10816.0,3388.0,16.54019172496631,4597.0
5020,10818,9981.0,1889.0,16.54106998260356,6.0
5021,10819,2171.0,3033.0,16.54255464733599,2.0
5022,10820,10817.0,2831.0,16.550712298321702,4598.0
5023,10821,10820.0,1536.0,16.551074278157945,4599.0
5024,10822,2631.0,10357.0,16.551393130575317,3.0
5025,10823,10821.0,1936.0,16.556292975791628,4600.0
5026,10824,10810.0,10525.0,16.55738070395912,83.0
5027,10825,10823.0,1717.0,16.56991399295219,4601.0
5028,10826,10825.0,3238.0,16.57456947654132,4602.0
5029,10827,10704.0,9995.0,16.57757957469593,9.0
5030,10828,2197.0,2459.0,16.580651422757562,2.0
5031,10829,10826.0,2532.0,16.581182970712604,4603.0
5032,10830,10829.0,8919.0,16.585467559288407,4605.0
5033,10831,10830.0,3532.0,16.588506576232074,4606.0
5034,10832,10831.0,3649.0,16.594600927509898,4607.0
5035,10833,10832.0,1587.0,16.598757761980078,4608.0
5036,10834,10833.0,3743.0,16.601063896386112,4609.0
5037,10835,10834.0,3623.0,16.601132119686024,4610.0
5038,10836,10835.0,10402.0,16.60194619209462,4612.0
5039,10837,3429.0,3854.0,16.603376999138323,2.0
5040,10838,10836.0,3543.0,16.60533991866116,4613.0
5041,10839,10838.0,3438.0,16.608752383411122,4614.0
5042,10840,10839.0,10772.0,16.61032032866802,4618.0
5043,10841,3767.0,1054.0,16.61494321873512,2.0
5044,10842,10840.0,9342.0,16.616181651316676,4620.0
5045,10843,10842.0,10828.0,16.61704083980282,4622.0
5046,10844,10843.0,10662.0,16.622381185153444,4624.0
5047,10845,10844.0,2110.0,16.626357193554025,4625.0
5048,10846,10845.0,3424.0,16.629842744904394,4626.0
5049,10847,10846.0,2135.0,16.629936009947738,4627.0
5050,10848,10847.0,1405.0,16.63436539855388,4628.0
5051,10849,10661.0,3773.0,16.63441764029105,7.0
5052,10850,10824.0,10805.0,16.640140616212626,90.0
5053,10851,10818.0,3477.0,16.64168177841676,7.0
5054,10852,10848.0,10714.0,16.646293725059458,4631.0
5055,10853,10852.0,2294.0,16.646987744895313,4632.0
5056,10854,10853.0,2175.0,16.649399972359834,4633.0
5057,10855,10854.0,10635.0,16.652752967349223,4635.0
5058,10856,10855.0,10851.0,16.652949808392528,4642.0
5059,10857,10856.0,1645.0,16.654923511784762,4643.0
5060,10858,10850.0,10373.0,16.656702083203545,93.0
5061,10859,10858.0,1975.0,16.65948780158584,94.0
5062,10860,10857.0,2354.0,16.66203689749304,4644.0
5063,10861,10860.0,990.0,16.663405965486206,4645.0
5064,10862,10861.0,2836.0,16.663454272074357,4646.0
5065,10863,10862.0,1218.0,16.663715112172298,4647.0
5066,10864,1088.0,1954.0,16.66391672926859,2.0
5067,10865,10859.0,10849.0,16.665758678419238,101.0
5068,10866,10863.0,2991.0,16.68059952225746,4648.0
5069,10867,10866.0,3055.0,16.682080290730475,4649.0
5070,10868,10867.0,1534.0,16.684515502552593,4650.0
5071,10869,10868.0,10526.0,16.6849651159034,4652.0
5072,10870,2650.0,3208.0,16.68892721404327,2.0
5073,10871,10869.0,8622.0,16.688961196034956,4654.0
5074,10872,10871.0,9443.0,16.694841073840816,4656.0
5075,10873,10872.0,2023.0,16.69771134519937,4657.0
5076,10874,10873.0,2070.0,16.69912023788874,4658.0
5077,10875,10865.0,10755.0,16.710479195507887,103.0
5078,10876,10874.0,5031.0,16.71203629463322,4659.0
5079,10877,10876.0,2857.0,16.71520758119055,4660.0
5080,10878,10877.0,1378.0,16.72466452528836,4661.0
5081,10879,10878.0,3267.0,16.72528376517726,4662.0
5082,10880,10879.0,997.0,16.726413997238588,4663.0
5083,10881,10880.0,1570.0,16.730907321013532,4664.0
5084,10882,1000.0,2339.0,16.732072578175288,2.0
5085,10883,10881.0,1147.0,16.732989149591052,4665.0
5086,10884,10883.0,3781.0,16.736118820133118,4666.0
5087,10885,10884.0,2379.0,16.737930029634963,4667.0
5088,10886,10885.0,3657.0,16.750729746847178,4668.0
5089,10887,10886.0,1625.0,16.754913571654455,4669.0
5090,10888,10887.0,9577.0,16.75494063603127,4671.0
5091,10889,10888.0,10633.0,16.756496064738837,4675.0
5092,10890,10889.0,983.0,16.76676064595751,4676.0
5093,10891,10875.0,2351.0,16.76727715806829,104.0
5094,10892,10890.0,10596.0,16.767683957787657,4680.0
5095,10893,10892.0,1877.0,16.772816075594243,4681.0
5096,10894,10893.0,1971.0,16.78192992576177,4682.0
5097,10895,10894.0,3002.0,16.782123660268656,4683.0
5098,10896,10891.0,10522.0,16.787100326473592,125.0
5099,10897,10895.0,3684.0,16.791074930217754,4684.0
5100,10898,10897.0,1421.0,16.794970537291782,4685.0
5101,10899,10898.0,1888.0,16.79765110618065,4686.0
5102,10900,10899.0,1785.0,16.799541369108866,4687.0
5103,10901,10900.0,10293.0,16.803720299193603,4690.0
5104,10902,10901.0,3336.0,16.81330940793232,4691.0
5105,10903,1850.0,1654.0,16.81386881076601,2.0
5106,10904,10902.0,2983.0,16.82519364698342,4692.0
5107,10905,10904.0,1967.0,16.82746608162947,4693.0
5108,10906,10905.0,970.0,16.82884783845784,4694.0
5109,10907,10906.0,10215.0,16.833717148752246,4696.0
5110,10908,10907.0,10809.0,16.84184719646566,4698.0
5111,10909,10908.0,924.0,16.84201142923276,4699.0
5112,10910,10909.0,1356.0,16.84396450828657,4700.0
5113,10911,10910.0,2189.0,16.84480138017513,4701.0
5114,10912,10911.0,3329.0,16.84646153956503,4702.0
5115,10913,10912.0,1455.0,16.847343605617866,4703.0
5116,10914,2527.0,2959.0,16.847877809214218,2.0
5117,10915,10913.0,2975.0,16.851544911625798,4704.0
5118,10916,10915.0,2880.0,16.858454853857097,4705.0
5119,10917,10916.0,9138.0,16.860443581591493,4711.0
5120,10918,10917.0,9371.0,16.863372805045863,4713.0
5121,10919,10918.0,2007.0,16.86528723132004,4714.0
5122,10920,10919.0,10882.0,16.867735707631258,4716.0
5123,10921,10920.0,10636.0,16.872804270933806,4718.0
5124,10922,10682.0,10741.0,16.87454672138353,18.0
5125,10923,1740.0,1310.0,16.876513181562107,2.0
5126,10924,10921.0,1042.0,16.876870780261655,4719.0
5127,10925,1951.0,3540.0,16.88251056498842,2.0
5128,10926,10896.0,1215.0,16.887821597027244,126.0
5129,10927,10924.0,2986.0,16.88807330756908,4720.0
5130,10928,10927.0,10369.0,16.891902789166622,4722.0
5131,10929,10928.0,2912.0,16.89655529772253,4723.0
5132,10930,2024.0,2129.0,16.896826891075243,2.0
5133,10931,10929.0,1109.0,16.90264678858653,4724.0
5134,10932,9743.0,1322.0,16.90377565152498,3.0
5135,10933,10931.0,2613.0,16.91127583918969,4725.0
5136,10934,10933.0,9940.0,16.913495651911337,4727.0
5137,10935,10934.0,3147.0,16.91531088805543,4728.0
5138,10936,8591.0,10669.0,16.91918982424878,5.0
5139,10937,10935.0,10744.0,16.925604400410638,4730.0
5140,10938,10937.0,2272.0,16.926825834147863,4731.0
5141,10939,10938.0,1040.0,16.93021302780331,4732.0
5142,10940,10939.0,3245.0,16.940096850334154,4733.0
5143,10941,10940.0,944.0,16.947249695194486,4734.0
5144,10942,10941.0,2490.0,16.947813779807657,4735.0
5145,10943,10942.0,3143.0,16.948038782577832,4736.0
5146,10944,10943.0,3816.0,16.94966500400683,4737.0
5147,10945,10944.0,1980.0,16.9518770172325,4738.0
5148,10946,10945.0,10740.0,16.951925887514598,4740.0
5149,10947,10946.0,2853.0,16.952124357159786,4741.0
5150,10948,10947.0,3585.0,16.953054274528956,4742.0
5151,10949,10948.0,2805.0,16.967314948040038,4743.0
5152,10950,10949.0,3009.0,16.9675780473177,4744.0
5153,10951,10950.0,2236.0,16.969642026110257,4745.0
5154,10952,10951.0,3439.0,16.96986601763951,4746.0
5155,10953,10155.0,3456.0,16.97808952697115,3.0
5156,10954,1575.0,1606.0,16.982276256248944,2.0
5157,10955,10952.0,1627.0,16.982847250707696,4747.0
5158,10956,1567.0,914.0,16.9848741545958,2.0
5159,10957,10955.0,1131.0,16.985118900374736,4748.0
5160,10958,10957.0,10037.0,16.995943804690466,4750.0
5161,10959,10958.0,3644.0,16.99873807713314,4751.0
5162,10960,10959.0,3520.0,17.002124684375996,4752.0
5163,10961,10960.0,3164.0,17.004441080705426,4753.0
5164,10962,10961.0,10445.0,17.00665729261664,4756.0
5165,10963,10962.0,10310.0,17.010888151097213,4764.0
5166,10964,10963.0,3523.0,17.01312552760305,4765.0
5167,10965,10926.0,1411.0,17.014129403316996,127.0
5168,10966,10965.0,10798.0,17.019032031083846,139.0
5169,10967,10964.0,10060.0,17.021843045716846,4778.0
5170,10968,10967.0,1716.0,17.02402943205434,4779.0
5171,10969,10968.0,1655.0,17.024689818747127,4780.0
5172,10970,10969.0,3141.0,17.026630980432028,4781.0
5173,10971,10970.0,1300.0,17.033740484158272,4782.0
5174,10972,10971.0,2168.0,17.04202383428418,4783.0
5175,10973,10972.0,1494.0,17.042929831001537,4784.0
5176,10974,10922.0,10558.0,17.044072926044425,20.0
5177,10975,10973.0,2341.0,17.045342881801105,4785.0
5178,10976,2344.0,1561.0,17.0587885676715,2.0
5179,10977,10975.0,6823.0,17.059819483949966,4788.0
5180,10978,10977.0,3351.0,17.060251521112182,4789.0
5181,10979,2335.0,3544.0,17.060330436970276,2.0
5182,10980,10706.0,2670.0,17.061092582354238,8.0
5183,10981,10966.0,1456.0,17.061298426293956,140.0
5184,10982,10978.0,3269.0,17.066010648216462,4790.0
5185,10983,10982.0,1172.0,17.06754002953528,4791.0
5186,10984,10983.0,1573.0,17.069491740270617,4792.0
5187,10985,10984.0,10621.0,17.07032458471186,4797.0
5188,10986,10981.0,2731.0,17.070479908550517,141.0
5189,10987,10985.0,3316.0,17.078817527263418,4798.0
5190,10988,10987.0,964.0,17.09253927483395,4799.0
5191,10989,10988.0,1166.0,17.096179974553845,4800.0
5192,10990,10989.0,10974.0,17.101278656453154,4820.0
5193,10991,1991.0,2208.0,17.105117954069566,2.0
5194,10992,10990.0,1750.0,17.108937995356282,4821.0
5195,10993,2669.0,994.0,17.112775995703238,2.0
5196,10994,10992.0,2053.0,17.11465732808612,4822.0
5197,10995,10703.0,10785.0,17.122795925749003,5.0
5198,10996,10994.0,2300.0,17.12317406620577,4823.0
5199,10997,10996.0,2646.0,17.124370719072076,4824.0
5200,10998,10997.0,10617.0,17.124730228715745,4826.0
5201,10999,10998.0,1619.0,17.12708569253355,4827.0
5202,11000,10999.0,3252.0,17.12843292882103,4828.0
5203,11001,11000.0,3483.0,17.133584543150643,4829.0
5204,11002,3334.0,1599.0,17.137550510157325,2.0
5205,11003,11001.0,2534.0,17.140002877030053,4830.0
5206,11004,11003.0,3203.0,17.141992370657572,4831.0
5207,11005,10676.0,1474.0,17.143791682727365,3.0
5208,11006,9954.0,5638.0,17.149054568980162,3.0
5209,11007,11004.0,10799.0,17.150019802583923,4833.0
5210,11008,11007.0,10382.0,17.15037630603784,4835.0
5211,11009,11008.0,10980.0,17.161394349736018,4843.0
5212,11010,1508.0,10745.0,17.164826275455432,3.0
5213,11011,11009.0,10953.0,17.166035299987378,4846.0
5214,11012,11011.0,1503.0,17.168230146682966,4847.0
